sentence_id,df_index,sari,bertscore_precision,bertscore_recall,bertscore_f1,fre,lix,compression_ratio,novelty,dis_ori_pred,dis_ori_ref,dis_pred_ref,score_dpo
269,2671,38.071301,72.966945,75.519693,74.221373,79.939868,27.04386,27.848101,26.923077,0.859598,0.999007,0.856765,62.107567
270,2672,41.072785,77.647787,77.546722,77.597225,100.503603,10.132353,46.875,31.25,0.885401,0.884417,0.985494,67.58536
270,2673,41.547155,75.340927,73.19566,74.252802,99.817727,21.324675,65.625,45.454545,0.958663,0.884417,0.92773,70.090686
270,2674,42.296745,80.936527,79.613841,80.269736,94.089216,17.431373,46.875,38.888889,0.976555,0.884417,0.894441,70.652361
270,2675,34.735178,72.746062,68.197024,70.398134,119.19,11.333333,81.25,66.666667,0.659688,0.884417,0.233601,63.888195
271,2676,36.20469,70.701164,73.726577,72.182184,80.7825,25.277778,54.081633,28.571429,0.243739,0.982065,0.05693,47.206302
271,2677,38.50658,70.412052,75.159514,72.708368,87.037308,22.813187,46.938776,19.047619,0.235414,0.982065,0.04815,47.4177
271,2678,38.957186,68.483949,71.451998,69.936496,86.465,24.587302,63.265306,50.0,0.202317,0.982065,0.019264,48.14637
271,2679,35.32577,70.322937,74.862289,72.521651,73.992464,29.405797,53.061224,38.095238,0.431179,0.982065,0.258975,51.572393
272,2680,57.844412,81.443602,78.021812,79.695994,93.831581,10.925581,39.43662,50.0,0.991442,0.999925,0.989919,74.126074
272,2681,37.932262,74.075353,72.621727,73.34134,80.306364,17.818182,38.028169,52.631579,0.996618,0.999925,0.995568,67.069365
272,2682,51.412151,79.252851,76.194441,77.693558,86.37625,13.472222,36.619718,38.888889,0.996768,0.999925,0.995791,70.928768
272,2683,46.073796,74.385357,71.75951,73.048848,86.044806,21.310078,39.43662,63.157895,0.999827,0.999925,0.999966,69.864007
273,2684,43.848017,75.178516,75.382888,75.280565,87.407564,31.74359,30.666667,47.058824,0.760914,0.999999,0.761153,63.003681
273,2685,38.219991,73.770589,72.007275,72.878265,84.050417,36.37963,64.0,46.153846,0.99999,0.999999,0.999989,68.422105
273,2686,41.375621,75.086844,75.118053,75.102443,75.619022,39.76087,38.666667,35.0,0.99198,0.999999,0.992015,66.850592
273,2687,36.387013,72.799635,70.858896,71.816158,90.720536,26.678571,44.0,47.368421,0.999974,0.999999,0.999971,67.4647
274,2688,39.933025,72.718287,72.106659,72.41118,95.655854,27.808362,49.382716,56.25,0.994411,0.980008,0.994011,69.417707
274,2689,52.208513,78.4289,76.156628,77.276063,95.845625,21.180556,44.444444,29.411765,0.955769,0.980008,0.962733,70.799468
274,2690,45.706032,75.648242,72.432208,74.005306,98.21,18.428571,56.790123,60.0,0.978305,0.980008,0.999808,71.467914
274,2691,43.008403,77.317786,73.995233,75.620031,103.389421,26.021053,53.08642,62.5,0.74217,0.980008,0.747725,65.967501
275,2692,36.942389,69.612396,72.513855,71.033508,89.531691,20.739754,23.75,41.666667,0.966398,0.997953,0.947995,65.088411
275,2693,42.742612,72.992611,75.395739,74.17472,74.259769,35.4,35.0,34.782609,0.998012,0.997953,0.999998,66.670239
275,2694,37.831006,69.214857,71.609002,70.391577,82.6575,26.833333,40.0,34.782609,0.277452,0.997953,0.215501,47.628936
275,2695,36.198789,68.282402,68.01362,68.147749,93.515,16.253968,55.0,40.0,0.133768,0.997953,0.070174,45.129829
276,2696,39.705787,73.850113,75.05008,74.44526,81.766667,25.666667,43.75,59.090909,0.634167,0.993681,0.709899,59.448597
276,2697,54.947013,75.790334,79.71217,77.701789,90.945109,25.992754,28.125,44.444444,0.865524,0.993681,0.915655,68.670926
276,2698,46.610948,74.638528,77.369666,75.979555,80.72741,30.232787,36.458333,34.615385,0.993753,0.993681,0.975165,68.591217
276,2699,37.642874,71.048594,72.664958,71.847695,84.537091,25.814465,44.791667,33.333333,0.447357,0.993681,0.54405,52.628588
277,2700,35.579163,66.867691,70.709038,68.734741,87.564375,18.139706,37.804878,61.111111,0.999991,0.999966,0.999931,66.448996
277,2701,50.696119,67.398465,74.137092,70.607364,86.451607,24.438438,9.756098,63.333333,0.936046,0.999966,0.934403,67.054309
277,2702,35.327358,66.207004,70.526093,68.298328,91.88375,19.712963,34.146341,68.421053,0.99837,0.999966,0.997947,66.844603
277,2703,36.58324,65.788668,69.031417,67.371047,92.965,18.0,51.219512,69.230769,0.175447,0.999966,0.173264,47.240948
278,2704,52.078122,79.637808,74.674851,77.076519,84.7675,21.166667,69.491525,66.666667,0.905107,0.997053,0.902608,71.466875
278,2705,46.60894,72.51544,72.425342,72.470361,94.317833,16.166667,57.627119,44.444444,0.998899,0.997053,0.995907,70.570743
278,2706,57.212723,81.812942,80.359906,81.079918,90.317083,21.564815,54.237288,60.0,0.998802,0.997053,0.995861,75.48144
278,2707,49.514759,74.821186,73.324001,74.065024,85.888864,19.136364,62.711864,71.428571,0.999961,0.997053,0.997129,72.418914
279,2708,54.183852,72.851968,74.5058,73.6696,89.971002,21.71934,45.918367,52.380952,0.674369,0.808108,0.979879,63.710801
279,2709,55.708871,75.265163,78.176993,76.693451,94.674799,19.239407,39.795918,73.913043,0.968041,0.808108,0.634678,73.509297
279,2710,44.522023,75.719118,78.072488,76.877797,88.272857,22.873016,35.714286,39.285714,0.723528,0.808108,0.990932,62.636828
279,2711,54.070795,71.801233,73.746765,72.760993,90.606604,26.439353,45.918367,52.631579,0.767567,0.808108,0.242766,65.822389
280,2712,41.695199,79.082185,79.154563,79.118359,83.321,22.0,43.181818,40.909091,0.999995,0.995016,0.994754,69.611075
280,2713,38.752976,77.834737,77.760684,77.797699,75.619022,33.23913,47.727273,27.272727,0.999998,0.995016,0.994864,67.401772
280,2714,37.030279,75.93931,75.334114,75.635505,76.591346,34.705128,55.681818,30.0,0.999994,0.995016,0.995342,67.040025
280,2715,38.319301,75.41796,76.804763,76.10504,75.4785,36.683333,45.454545,36.0,0.999998,0.995016,0.994848,67.117168
281,2716,43.434081,73.212826,75.897503,74.530995,93.799057,18.892183,53.508772,43.478261,0.85964,0.212123,0.036724,66.771216
281,2717,39.649586,72.432375,74.34665,73.377031,91.846696,20.410714,57.017544,31.578947,0.981625,0.212123,0.040361,68.100646
281,2718,40.746008,74.797809,73.993921,74.393696,90.1825,31.944444,60.526316,36.842105,0.979836,0.212123,0.04685,68.850313
281,2719,41.825061,73.532021,76.223069,74.853367,88.902077,27.707692,54.385965,33.333333,0.983316,0.212123,0.042048,68.684936
282,2720,40.248586,68.85283,71.260023,70.03575,98.477,15.533333,42.857143,75.0,0.186548,0.999947,0.195443,49.468833
282,2721,43.529274,73.661321,75.344867,74.493581,93.05,27.5,36.507937,47.058824,0.999998,0.999947,0.999951,69.53912
282,2722,40.968849,72.678608,76.745075,74.65651,88.400842,27.189474,9.52381,51.851852,0.503345,0.999947,0.49984,55.094272
282,2723,40.514665,74.00654,75.856662,74.920183,76.10875,35.154255,25.396825,44.0,0.999299,0.999947,0.999565,66.644466
283,2724,34.280435,68.786168,72.124094,70.415592,96.105075,20.01919,45.967742,27.272727,0.99938,0.999947,0.999016,66.245706
283,2725,32.804936,66.235375,70.487851,68.295479,85.79987,21.38961,37.903226,42.857143,0.992156,0.999947,0.991005,64.484751
283,2726,37.145371,71.138799,76.438117,73.693311,88.73788,23.133787,20.967742,62.857143,0.999815,0.999947,0.999916,67.616492
283,2727,37.460578,67.831832,72.533858,70.104086,87.028191,22.401316,23.387097,41.176471,0.999562,0.999947,0.999708,65.45913
284,2728,48.161859,73.158908,74.205518,73.678493,90.088333,21.666667,20.0,73.684211,0.639928,0.79366,0.040846,61.427907
284,2729,44.153033,75.562918,75.629216,75.596046,84.89131,25.833333,30.0,57.894737,0.636632,0.79366,0.036605,60.309084
284,2730,48.041495,72.116947,73.522812,72.8131,87.402195,18.052265,18.0,78.947368,0.621106,0.79366,0.016548,60.56882
284,2731,45.215676,74.038714,75.227934,74.628586,92.734821,21.916667,16.0,52.631579,0.652326,0.79366,0.066793,60.445863
285,2732,41.076902,75.966883,78.640628,77.280641,89.858106,29.166667,45.544554,34.782609,0.99778,0.999807,0.998837,69.350868
285,2733,46.445622,71.927524,76.783407,74.276179,96.189853,26.147059,32.673267,34.375,0.628464,0.999807,0.642573,60.270829
285,2734,40.791982,77.059245,76.391506,76.723921,96.710474,31.284211,62.376238,25.0,0.241234,0.999807,0.259149,51.246579
285,2735,38.72915,74.664629,68.493366,71.445984,99.0,20.111111,82.178218,0.0,0.99993,0.999807,0.99954,68.213395
286,2736,53.944226,73.945558,76.295853,75.102323,86.205,22.529101,40.659341,34.782609,0.968447,0.078536,0.031936,69.92699
286,2737,36.52639,70.87357,69.858199,70.362228,107.968309,10.132353,62.637363,69.230769,0.953564,0.078536,0.027247,69.644025
286,2738,44.382975,70.379966,70.899624,70.638841,88.38,18.391941,57.142857,53.333333,0.952441,0.078536,0.099048,68.24128
286,2739,42.275605,75.977552,74.860626,75.414956,95.08,15.5,56.043956,70.588235,0.94856,0.078536,0.016084,70.634032
287,2740,38.473322,67.54005,72.648478,70.001191,79.616141,25.315217,49.450549,50.0,0.024544,0.998882,0.054561,42.26139
287,2741,39.371495,68.697715,74.26607,71.373445,83.306863,25.27451,43.956044,36.363636,0.058448,0.998882,0.086457,43.11589
287,2742,35.91317,70.836449,74.617505,72.677833,80.616636,33.8,51.648352,45.833333,0.680826,0.998882,0.702746,58.952221
287,2743,36.765145,71.024388,73.469877,72.226435,86.864561,19.491228,58.241758,53.333333,0.013235,0.998882,0.043243,43.621192
288,2744,46.866802,76.473248,75.177526,75.81985,81.735345,20.35468,52.459016,40.909091,0.995406,0.600612,0.535992,69.847522
288,2745,40.459598,73.054045,73.773879,73.412204,92.625692,21.902564,36.065574,44.117647,0.234821,0.600612,0.91799,49.258193
288,2746,42.012593,76.291001,76.827848,76.558483,91.577085,20.243867,36.885246,45.16129,0.180027,0.600612,0.894341,49.130972
288,2747,35.05175,76.725101,74.017131,75.346792,93.318973,21.120155,64.754098,40.0,0.334596,0.600612,0.954322,52.553748
289,2748,39.158546,74.192333,74.439418,74.315667,90.50875,30.898936,62.992126,47.368421,0.358776,0.533999,0.980701,53.664741
289,2749,39.096182,73.543966,75.445759,74.482721,89.294,32.804255,62.992126,42.105263,0.109119,0.533999,0.898666,47.078728
289,2750,37.074838,74.724019,75.163019,74.942881,86.90875,35.154255,62.992126,55.0,0.154223,0.533999,0.917673,48.34402
289,2751,44.534049,69.709361,70.193356,69.950521,92.42,31.222222,64.566929,70.0,0.191103,0.533999,0.931918,50.640045
290,2752,37.441711,71.884561,74.587828,73.211253,90.184973,26.016304,51.748252,0.0,0.415435,0.963196,0.15568,51.448495
290,2753,41.131485,74.154091,75.828385,74.981892,92.875211,22.818913,50.34965,10.714286,0.98539,0.963196,0.994887,67.698209
290,2754,41.694568,72.815758,72.990686,72.903121,90.329342,23.535088,60.13986,16.666667,0.309717,0.963196,0.042805,50.826049
290,2755,40.45894,74.400318,76.166344,75.272971,84.566086,26.72541,57.342657,20.0,0.421302,0.963196,0.162054,53.532044
291,2756,38.439575,71.286976,75.411963,73.291475,82.151268,28.452716,36.036036,36.666667,0.992403,0.038866,0.161468,66.347303
291,2757,40.339065,75.238854,74.162525,74.696809,85.340824,29.807843,54.054054,33.333333,0.044981,0.038866,0.99988,44.505597
291,2758,39.063785,72.65566,73.775178,73.211139,85.010099,31.867232,46.846847,40.909091,0.9811,0.038866,0.231479,67.193249
291,2759,38.330349,73.231435,73.713666,73.471767,89.082883,26.535714,55.855856,52.941176,0.044219,0.038866,0.99996,45.161384
292,2760,39.325896,75.235683,77.257705,76.233286,76.694,37.059574,31.884058,34.782609,0.02783,0.731545,0.701879,42.436339
292,2761,43.837805,73.952746,77.1034,75.495213,91.166667,29.37037,21.73913,41.666667,0.034359,0.731545,0.706517,44.568636
292,2762,46.415379,72.252023,73.010218,72.629148,86.999647,23.92549,26.086957,55.0,0.999717,0.731545,0.74753,68.819447
292,2763,47.324658,71.64551,74.556828,73.072183,79.939667,29.318519,21.73913,40.909091,0.017231,0.731545,0.694284,42.949529
293,2764,40.402803,73.95125,72.62727,73.283279,87.50551,19.244898,60.483871,35.294118,0.998602,0.780646,0.749296,68.571233
293,2765,39.021276,71.4504,69.108713,70.260048,76.591346,24.448718,68.548387,35.294118,0.993454,0.780646,0.705552,66.573794
293,2766,44.046616,73.27863,72.065222,72.666866,84.018491,22.198171,66.935484,43.75,0.992732,0.780646,0.701019,69.364809
293,2767,35.492717,71.39231,69.806451,70.590478,85.509,25.066667,66.129032,56.25,0.024953,0.780646,0.020816,43.57114
294,2768,38.584734,72.743309,74.91262,73.812026,90.884167,26.98227,41.25,38.888889,0.999435,0.999941,0.999472,67.944971
294,2769,37.265478,73.264837,75.288439,74.262851,92.155923,31.553846,35.0,42.105263,0.992465,0.999941,0.99107,67.617194
294,2770,37.431877,73.153657,74.275672,73.710394,94.7275,30.916667,40.0,38.888889,0.996131,0.999941,0.996167,67.920814
294,2771,40.670944,68.704855,72.992885,70.783985,86.036882,32.717647,15.0,50.0,0.03628,0.999941,0.025387,42.143051
295,2772,38.821664,72.593975,74.080157,73.329538,85.00686,27.323171,52.873563,43.75,0.155001,0.999894,0.142549,46.971593
295,2773,36.805075,70.487535,71.689928,71.083641,84.59,25.0,54.022989,60.0,0.999896,0.999894,0.999615,67.844672
295,2774,52.501,76.308596,78.471816,77.37509,87.997273,29.181818,36.781609,31.578947,0.99993,0.999894,0.999988,70.931767
295,2775,36.689872,74.818408,74.838001,74.828202,80.275,35.5,54.022989,58.823529,0.052176,0.999894,0.059363,44.760652
296,2776,36.054518,69.69595,70.761442,70.224655,98.79185,21.46748,60.952381,35.714286,0.995096,0.994532,0.998769,67.869031
296,2777,36.696141,68.552148,70.026958,69.281709,89.085402,23.45977,44.761905,39.130435,0.776693,0.994532,0.750627,60.645787
296,2778,37.383868,70.520115,72.966111,71.722263,88.429405,22.264865,29.52381,29.166667,0.993104,0.994532,0.993209,65.602689
296,2779,39.943734,72.112083,75.883001,73.949498,94.554358,22.763514,29.52381,37.5,0.992113,0.994532,0.997024,67.792659
297,2780,56.0004,69.071257,70.822746,69.936037,83.650395,27.921053,37.704918,72.727273,0.999901,0.978047,0.979353,71.067258
297,2781,48.456533,74.396241,74.403006,74.39962,79.992342,36.657658,39.344262,66.666667,0.999878,0.978047,0.978576,70.307923
297,2782,38.672818,72.876567,74.987996,73.91721,86.384818,26.981818,27.868852,60.0,0.999169,0.978047,0.978343,67.923892
297,2783,38.807531,74.07828,73.761535,73.91957,89.6,28.444444,40.983607,50.0,0.99968,0.978047,0.978334,68.438618
298,2784,39.166285,71.070182,74.962115,72.964287,90.921997,20.154088,30.263158,45.0,0.822395,0.873278,0.995027,63.148142
298,2785,36.86976,71.571398,74.396932,72.956812,78.284167,33.365248,38.157895,40.0,0.718222,0.873278,0.288522,58.958316
298,2786,41.180122,69.249564,71.461904,70.338339,82.089853,28.107843,32.894737,57.142857,0.648639,0.873278,0.196031,58.267853
298,2787,42.21563,71.7821,76.479095,74.056196,81.792299,33.804598,23.684211,48.0,0.98292,0.873278,0.947966,67.011298
299,2788,39.993473,70.171344,73.535657,71.81412,81.844545,25.545455,49.541284,32.0,0.562145,0.85855,0.40931,55.865942
299,2789,45.358255,75.486851,78.846693,77.130198,72.074526,27.189474,47.706422,44.444444,0.856356,0.85855,0.999485,65.44192
299,2790,43.391643,73.648185,78.396916,75.948387,65.545571,34.414286,48.623853,25.925926,0.949153,0.85855,0.948319,65.488537
299,2791,39.867739,70.733511,73.021841,71.859461,73.93,30.5,63.302752,52.631579,0.872131,0.85855,0.980467,64.528015
300,2792,43.695425,77.633417,75.449073,76.525658,82.595,28.214286,59.183673,27.777778,0.900012,0.642505,0.912249,66.80777
300,2793,42.185908,76.775527,74.512088,75.626874,85.595,28.222222,63.265306,33.333333,0.998725,0.642505,0.602996,69.486175
300,2794,38.058326,73.064655,70.212215,71.610039,80.464581,28.780645,68.367347,40.0,0.998898,0.642505,0.605828,67.537622
300,2795,39.431238,75.362527,72.366041,73.833901,90.958571,24.857143,71.428571,42.857143,0.998231,0.642505,0.595817,69.808413
301,2796,38.754585,74.709892,74.141383,74.424553,80.025,33.940476,35.135135,4.761905,0.556619,0.539867,0.999782,53.991319
301,2797,34.952885,70.864928,72.177601,71.515244,82.178277,34.015873,33.783784,23.809524,0.529973,0.539867,0.999533,52.793181
301,2798,40.48365,74.994713,74.753839,74.874085,72.643707,42.346341,44.594595,18.75,0.863049,0.539867,0.040765,62.566821
301,2799,37.332148,72.831696,75.04037,73.919535,72.604111,37.555556,32.432432,50.0,0.973971,0.539867,0.716579,65.376902
302,2800,40.013799,75.388557,78.319353,76.826012,71.74,42.333333,38.356164,42.857143,0.674301,0.652161,0.999376,59.148332
302,2801,40.231182,73.014843,77.463633,75.173473,70.0525,41.333333,34.246575,38.095238,0.670483,0.652161,0.999673,57.995856
302,2802,38.339182,73.788309,77.116877,75.415885,70.191,38.766667,34.246575,38.461538,0.694075,0.652161,0.998316,58.306332
302,2803,36.45822,72.516948,76.802766,74.598348,70.6315,40.5,31.506849,41.666667,0.998592,0.652161,0.682894,65.370082
303,2804,43.16451,77.693832,71.934682,74.703425,76.337121,36.878788,61.403509,38.888889,0.143181,0.999046,0.106681,47.293948
303,2805,41.755063,73.82105,72.220337,73.011917,79.125652,33.045549,39.473684,35.0,0.851412,0.999046,0.831089,63.177888
303,2806,38.282091,76.456344,72.157955,74.244982,67.694,37.059574,58.77193,36.842105,0.998277,0.999046,0.995738,66.449369
303,2807,47.650535,72.470307,73.454046,72.958857,72.088824,35.672269,25.438596,38.709677,0.983309,0.999046,0.974684,66.417443
304,2808,35.796738,70.7376,69.999552,70.366645,83.748676,29.088235,60.91954,57.142857,0.804313,0.98633,0.696275,62.655531
304,2809,38.289945,72.267008,71.401465,71.831632,78.373,27.466667,37.931034,45.0,0.999934,0.98633,0.988045,66.190204
304,2810,37.54022,70.046002,70.867074,70.454144,79.939667,40.42963,37.931034,54.166667,0.998603,0.98633,0.993544,66.208697
304,2811,35.889867,67.671454,69.37238,68.511361,76.501538,32.230769,40.229885,50.0,0.355341,0.98633,0.206648,48.77867
305,2812,42.128861,75.904024,74.036604,74.958682,77.705856,31.252252,61.458333,35.294118,1.0,0.999995,0.999993,68.523903
305,2813,42.499046,77.638733,73.358738,75.438076,64.145,33.333333,68.75,40.0,1.0,0.999995,0.999996,67.995362
305,2814,39.636175,70.862573,71.578777,71.218878,67.284363,35.891509,44.791667,40.909091,1.0,0.999995,0.999993,65.306723
305,2815,41.166826,71.798038,71.156698,71.475935,73.306071,29.547619,56.25,35.294118,0.999999,0.999995,0.999996,66.584226
306,2816,31.196382,80.361593,70.239061,74.960142,90.958571,17.714286,61.643836,33.333333,0.999996,0.999994,0.999997,67.63998
306,2817,51.129299,84.165102,78.430808,81.196833,93.701618,20.264706,53.424658,18.75,0.997597,0.999994,0.997823,72.523951
306,2818,31.005069,76.806194,69.021875,72.70627,103.54,8.0,67.123288,33.333333,0.999915,0.999994,0.999951,68.429158
306,2819,33.60102,79.625392,75.766993,77.648288,92.938882,18.564706,53.424658,36.842105,1.0,0.999994,0.999997,68.831489
307,2820,58.910046,60.438609,57.330847,58.84372,6.39,36.333333,93.181818,100.0,0.997711,0.99767,0.999999,64.684188
307,2821,59.559609,59.224284,55.409944,57.253653,66.4,25.0,88.636364,100.0,0.929629,0.99767,0.92892,68.413262
307,2822,35.066826,57.42327,61.708558,59.488839,47.565,45.777778,-63.636364,63.333333,0.079401,0.99767,0.011219,31.601814
307,2823,43.298336,58.487779,63.171017,60.739255,62.341667,42.333333,-18.181818,69.565217,0.07946,0.99767,0.011279,37.689312
308,2824,33.037132,67.579317,66.300213,66.933656,88.062426,16.014706,0.0,42.857143,0.331472,0.984013,0.337196,45.924644
308,2825,32.049808,74.084288,71.573347,72.807169,88.725147,14.382353,0.0,37.5,1.0,0.984013,0.98396,64.003951
308,2826,38.270109,69.845074,67.871046,68.843907,92.965,14.25,5.882353,33.333333,0.99892,0.984013,0.982287,64.540319
308,2827,43.11337,73.019981,65.384281,68.9915,78.197955,23.681818,35.294118,50.0,0.999902,0.984013,0.985637,66.444304
309,2828,45.819427,73.895526,71.201694,72.523606,82.39,26.75,63.636364,40.0,0.999879,0.999853,0.999998,69.343753
309,2829,43.846821,74.375236,74.245429,74.310273,76.552667,32.333333,43.181818,40.0,0.998242,0.999853,0.999076,67.832858
309,2830,42.136493,76.677603,76.957476,76.817286,83.885,20.0,31.818182,40.0,0.999596,0.999853,0.999936,68.44184
309,2831,47.179401,71.389371,73.833424,72.590828,81.065,33.333333,31.818182,61.538462,0.999229,0.999853,0.999755,68.972289
310,2832,61.582117,73.691595,73.129678,73.409557,83.32,25.0,53.703704,35.714286,0.987334,0.994573,0.980375,71.825754
310,2833,46.254164,72.485518,72.577542,72.531503,80.761591,14.590909,38.888889,35.714286,0.101587,0.994573,0.04172,45.356291
310,2834,42.573154,72.31549,71.338671,71.823764,84.461652,13.295652,57.407407,36.363636,0.112869,0.994573,0.048367,46.018856
310,2835,43.438429,72.3427,74.447811,73.380166,89.4675,12.833333,33.333333,38.888889,0.991717,0.994573,0.982312,68.055539
311,2836,51.500532,74.149263,76.665318,75.386304,94.3,20.111111,43.75,41.666667,0.999957,0.985164,0.983637,71.619949
311,2837,49.593612,77.692097,79.945207,78.80255,93.352159,20.371212,31.25,46.666667,0.99997,0.985164,0.983909,71.793014
311,2838,50.529759,75.257391,78.205872,76.703304,88.224886,23.401515,31.25,50.0,0.99996,0.985164,0.983687,71.006604
311,2839,51.003139,74.434268,79.50443,76.885855,79.869353,24.491379,39.583333,42.857143,0.999972,0.985164,0.983968,70.391344
312,2840,35.350786,71.986192,73.646402,72.806829,101.50875,13.75,18.918919,50.0,0.9987,0.361524,0.404559,67.478411
312,2841,40.158352,75.441754,77.71765,76.562792,99.08875,17.071429,13.513514,46.666667,0.684531,0.361524,0.923784,61.035044
312,2842,41.033198,72.978652,73.398674,73.188066,98.8675,15.611111,27.027027,45.454545,0.410357,0.361524,0.9504,53.932924
312,2843,42.027697,71.78297,74.077994,72.912431,97.927222,20.968254,24.324324,57.142857,0.991224,0.361524,0.241295,68.929572
313,2844,39.220277,73.421729,75.502729,74.447685,78.284167,29.109929,17.54386,52.380952,0.887402,0.496052,0.840415,63.690981
313,2845,49.903634,74.353105,75.651574,74.996728,73.17,28.333333,21.052632,64.285714,0.899915,0.496052,0.067907,66.562659
313,2846,47.553007,71.061105,71.431673,71.245915,67.959617,30.490991,35.087719,85.714286,0.993215,0.496052,0.392177,68.550917
313,2847,39.364569,71.496797,74.485826,72.960711,79.84468,36.331395,24.561404,52.631579,0.998306,0.496052,0.448313,66.569015
314,2848,39.064001,72.570026,73.09984,72.833973,69.945,20.952381,40.0,58.823529,0.997608,0.999588,0.99522,66.539057
314,2849,36.593526,72.827816,74.181962,73.498648,70.562957,32.20122,18.0,40.0,0.999899,0.999588,0.999844,64.323323
314,2850,42.027169,73.506272,74.39217,73.946571,78.009471,24.447059,32.0,55.555556,0.997444,0.999588,0.995937,67.704756
314,2851,41.971783,76.349276,76.684147,76.516342,71.954182,24.781818,34.0,53.333333,0.999983,0.999588,0.999675,67.910998
315,2852,48.76201,73.245555,70.28271,71.733546,73.657714,23.247619,63.157895,57.142857,0.999836,0.997524,0.998492,69.655296
315,2853,48.038386,75.187802,73.067188,74.112326,90.958571,18.428571,38.596491,35.714286,0.998884,0.997524,0.998495,69.627914
315,2854,48.716167,74.855185,71.949673,73.373675,69.808571,28.428571,50.877193,64.285714,0.99998,0.997524,0.997911,69.499594
315,2855,45.770625,70.112401,69.712305,69.911784,76.13,27.5,29.824561,62.5,0.057822,0.997524,0.013129,43.802548
316,2856,38.938552,74.065679,71.923244,72.978747,63.0025,33.0,41.463415,19.230769,0.999709,0.99929,0.999531,64.012167
316,2857,39.46675,73.157328,72.525322,72.839957,69.580484,29.824885,24.390244,22.580645,0.998978,0.99929,0.999938,64.026663
316,2858,39.560099,73.320723,72.724795,73.021543,66.785379,34.621212,32.926829,27.586207,0.999696,0.99929,0.999339,64.515321
316,2859,37.473031,73.241723,71.914661,72.572124,68.950952,30.761905,31.707317,27.586207,0.999349,0.99929,0.998627,64.110949
317,2860,41.736082,76.361072,78.606403,77.467471,92.965,16.333333,57.142857,50.0,0.999943,1.0,0.999949,71.242922
317,2861,37.054648,75.07149,77.711391,76.368636,75.506621,23.041379,48.214286,36.363636,0.04271,1.0,0.042362,43.173379
317,2862,44.917722,73.40616,81.725091,77.342576,81.894286,21.285714,50.0,41.666667,0.993638,1.0,0.99361,69.844638
317,2863,41.5128,74.467427,81.602943,77.872062,84.348036,23.035714,37.5,50.0,0.999995,1.0,0.999995,69.50648
318,2864,39.076023,74.701548,76.737946,75.706053,91.918077,20.89011,16.129032,19.047619,0.955233,0.267457,0.495172,65.361212
318,2865,38.805121,74.691391,76.748991,75.706208,90.921997,22.040881,14.516129,19.047619,0.878156,0.267457,0.448994,63.199982
318,2866,40.740269,76.254249,77.119911,76.684636,91.918077,22.813187,16.129032,42.857143,0.647928,0.267457,0.116624,59.493259
318,2867,42.367059,76.587582,77.266932,76.925755,92.989,21.142857,19.354839,25.0,0.882764,0.267457,0.069081,65.137191
319,2868,53.837629,81.725073,83.725542,82.713211,75.406449,37.072464,13.207547,36.0,0.981941,0.993014,0.952861,70.133465
319,2869,54.645548,80.531603,82.400566,81.455362,71.1975,42.5,15.09434,47.619048,0.996871,0.993014,0.999195,70.54505
319,2870,46.211306,81.790578,81.746149,81.768358,78.209912,31.087719,28.301887,28.571429,0.996361,0.993014,0.999419,69.346456
319,2871,50.844473,78.658909,80.48107,79.559559,69.141364,33.363636,16.981132,47.826087,0.994279,0.993014,0.999897,69.050326
320,2872,57.783887,73.060924,71.905059,72.47839,94.6,25.0,54.545455,83.333333,0.915653,0.016,0.162805,72.546474
320,2873,56.897883,72.529888,72.273636,72.40153,84.58875,23.75,54.545455,80.0,0.866477,0.016,0.368691,69.948159
320,2874,61.288573,71.441203,72.130823,71.784365,52.449107,38.583333,36.363636,66.666667,0.999908,0.016,0.021619,69.187487
320,2875,55.367565,71.530306,73.320663,72.414422,86.972663,27.48913,30.30303,45.454545,0.999955,0.016,0.014835,70.284076
321,2876,40.49068,74.629629,76.09657,75.355965,68.973,34.874074,35.714286,30.434783,0.997658,0.999844,0.99869,65.852553
321,2877,40.686296,73.977029,73.719627,73.848104,67.752077,35.4,38.095238,33.333333,0.999019,0.999844,0.999637,65.613851
321,2878,46.309375,75.152403,75.149882,75.151145,72.536862,32.289655,30.952381,31.818182,0.999701,0.999844,0.99997,67.191969
321,2879,40.440984,75.265551,74.549234,74.905682,76.553,30.0,40.47619,40.0,0.999993,0.999844,0.999879,67.239183
322,2880,39.915236,74.075317,77.31902,75.662422,95.441875,30.097222,29.213483,31.25,0.999935,0.994449,0.993298,68.254469
322,2881,38.873003,71.670675,76.447821,73.982209,90.775,31.222222,19.101124,37.5,0.999963,0.994449,0.995181,66.891293
322,2882,40.848613,74.480057,76.92098,75.68084,90.271429,28.047619,29.213483,41.37931,0.999918,0.994449,0.99571,68.432635
322,2883,41.843787,73.420733,78.136498,75.705254,92.689002,30.404221,13.483146,42.424242,0.999996,0.994449,0.994294,68.159169
323,2884,37.431885,68.655294,71.467233,70.03305,91.918077,24.736264,33.333333,41.666667,0.99904,0.249855,0.207525,66.419733
323,2885,37.548913,70.639682,73.281389,71.936291,80.895,33.777778,53.846154,52.631579,0.969096,0.249855,0.223574,66.736317
323,2886,38.198378,71.95695,73.001891,72.47566,87.729544,25.814465,32.051282,59.090909,0.91885,0.249855,0.611665,65.68444
